4.26E+01,4.07E+01,5.57E+01,1.50E+02,1.50E+02,-3.00E+00,1.00E+00
1.50E+02,1.35E+02,1.14E+02,1.50E+02,1.50E+02,-5.00E+00,0.00E+00
1.50E+02,1.50E+02,1.50E+02,9.13E+01,5.49E+01,-5.00E+00,1.00E+00
1.50E+02,5.95E+01,3.82E+01,3.67E+01,5.03E+01,0.00E+00,1.00E+00
1.50E+02,1.33E+02,1.50E+02,1.50E+02,1.50E+02,0.00E+00,0.00E+00
1.50E+02,1.16E+02,1.50E+02,1.50E+02,1.50E+02,1.00E+00,0.00E+00
1.50E+02,9.72E+01,6.97E+01,1.50E+02,1.50E+02,1.00E+00,1.00E+00
1.50E+02,6.30E+01,3.75E+01,3.46E+01,1.50E+02,0.00E+00,1.00E+00
1.50E+02,1.50E+02,1.27E+02,1.17E+02,1.50E+02,-2.00E+00,0.00E+00
1.50E+02,1.09E+02,1.03E+02,1.40E+02,1.50E+02,-2.00E+00,0.00E+00
8.58E+01,7.59E+01,9.48E+01,1.50E+02,1.50E+02,-3.00E+00,0.00E+00
5.96E+01,7.77E+01,1.50E+02,1.50E+02,1.36E+02,-5.00E+00,0.00E+00
1.50E+02,1.50E+02,1.32E+02,9.86E+01,1.05E+02,-5.00E+00,0.00E+00
9.95E+01,7.49E+01,8.04E+01,1.50E+02,1.50E+02,-1.00E+00,0.00E+00
5.38E+01,4.70E+01,5.76E+01,1.50E+02,1.50E+02,-2.00E+00,1.00E+00
1.50E+02,1.34E+02,1.13E+02,1.34E+02,1.50E+02,0.00E+00,0.00E+00
1.50E+02,1.17E+02,9.81E+01,1.17E+02,1.50E+02,-1.00E+00,0.00E+00
1.12E+02,7.25E+01,7.00E+01,9.75E+01,1.50E+02,0.00E+00,1.00E+00
5.34E+01,3.47E+01,3.35E+01,4.63E+01,1.50E+02,0.00E+00,1.00E+00
1.50E+02,1.36E+02,1.14E+02,1.50E+02,1.50E+02,0.00E+00,0.00E+00
1.50E+02,1.18E+02,9.95E+01,1.19E+02,1.50E+02,1.00E+00,0.00E+00
1.50E+02,9.96E+01,7.14E+01,7.38E+01,1.50E+02,2.00E+00,1.00E+00
1.50E+02,1.50E+02,4.80E+01,3.87E+01,4.39E+01,0.00E+00,1.00E+00
1.50E+02,1.31E+02,1.10E+02,1.31E+02,1.50E+02,0.00E+00,0.00E+00
1.50E+02,1.14E+02,9.61E+01,1.14E+02,1.50E+02,0.00E+00,0.00E+00
1.50E+02,7.77E+01,6.55E+01,7.78E+01,1.50E+02,0.00E+00,1.00E+00
6.87E+01,3.40E+01,2.88E+01,3.40E+01,6.89E+01,0.00E+00,1.00E+00
1.50E+02,1.42E+02,1.19E+02,1.42E+02,1.50E+02,1.00E+00,0.00E+00
1.50E+02,1.50E+02,1.11E+02,1.09E+02,1.50E+02,0.00E+00,0.00E+00
1.50E+02,1.23E+02,8.05E+01,7.92E+01,1.13E+02,1.00E+00,0.00E+00
1.50E+02,1.50E+02,5.03E+01,4.39E+01,5.38E+01,0.00E+00,1.00E+00
1.50E+02,1.31E+02,1.10E+02,1.31E+02,1.50E+02,5.00E+00,0.00E+00
5.83E+01,9.78E+01,1.50E+02,1.50E+02,1.21E+02,4.00E+00,0.00E+00
4.57E+01,3.97E+01,4.85E+01,1.50E+02,1.50E+02,2.00E+00,1.00E+00
1.50E+02,1.33E+02,1.12E+02,1.33E+02,1.50E+02,0.00E+00,0.00E+00
1.50E+02,1.16E+02,9.75E+01,1.16E+02,1.50E+02,0.00E+00,0.00E+00
1.50E+02,7.94E+01,6.70E+01,7.96E+01,1.50E+02,0.00E+00,1.00E+00
7.21E+01,3.57E+01,3.03E+01,3.58E+01,7.27E+01,0.00E+00,1.00E+00
1.50E+02,1.42E+02,1.19E+02,1.50E+02,1.50E+02,-1.00E+00,0.00E+00
1.50E+02,1.09E+02,1.11E+02,1.50E+02,1.50E+02,0.00E+00,0.00E+00
1.14E+02,7.93E+01,8.06E+01,1.50E+02,1.50E+02,1.00E+00,0.00E+00
8.02E+01,4.58E+01,4.13E+01,5.26E+01,1.50E+02,1.00E+00,1.00E+00
1.50E+02,1.41E+02,1.19E+02,1.41E+02,1.50E+02,-2.00E+00,0.00E+00
1.23E+02,1.07E+02,1.32E+02,1.50E+02,1.50E+02,0.00E+00,0.00E+00
9.45E+01,8.23E+01,1.01E+02,1.50E+02,1.50E+02,0.00E+00,0.00E+00
6.03E+01,5.26E+01,6.45E+01,1.44E+02,1.50E+02,-1.00E+00,1.00E+00
1.50E+02,1.32E+02,1.11E+02,1.32E+02,1.50E+02,-1.00E+00,0.00E+00
1.50E+02,1.01E+02,1.03E+02,1.50E+02,1.50E+02,-2.00E+00,0.00E+00
7.92E+01,7.52E+01,1.03E+02,1.50E+02,1.50E+02,2.00E+00,0.00E+00
6.28E+01,4.53E+01,4.70E+01,7.33E+01,1.50E+02,3.00E+00,1.00E+00
1.50E+02,1.38E+02,1.16E+02,1.39E+02,1.50E+02,2.00E+00,0.00E+00
1.50E+02,1.50E+02,1.29E+02,1.05E+02,1.21E+02,2.00E+00,0.00E+00
1.50E+02,1.50E+02,1.50E+02,9.97E+01,8.74E+01,1.00E+00,0.00E+00
1.50E+02,1.50E+02,1.50E+02,9.88E+01,7.55E+01,2.00E+00,0.00E+00
1.50E+02,1.50E+02,1.50E+02,1.48E+02,8.55E+01,1.00E+00,0.00E+00
1.50E+02,1.50E+02,1.50E+02,1.40E+02,1.12E+02,-3.00E+00,0.00E+00
1.50E+02,1.50E+02,1.09E+02,9.56E+01,8.30E+01,0.00E+00,0.00E+00
1.50E+02,1.33E+02,7.16E+01,6.28E+01,7.28E+01,5.00E+00,0.00E+00
1.50E+02,1.50E+02,1.50E+02,8.54E+01,5.22E+01,3.00E+00,0.00E+00
1.50E+02,1.50E+02,1.50E+02,1.50E+02,1.22E+02,0.00E+00,0.00E+00
